YEAR,PLAYER,POS,HGT,WGT,BMI,BF,WNGSPN,STNDRCH,HANDL,HANDW,STNDVERT,LPVERT,LANE,SHUTTLE,SPRINT,BENCH,BAR,PAN,PBHGT,PDHGT
2011,"Benson, Keith",C-PF,82.00,217.0,22.69,0.0610,87.75,109.5,9.50,11.00,31.5,36.0,11.88,NA,3.35,12,1.070,104.5,141.0,145.5
2011,"Brooks, Marshon",SG,76.25,194.6,23.53,0.0520,85.00,101.0,9.00,10.50,34.0,38.5,10.74,NA,3.09,5,1.115,94.5,135.0,139.5
2011,"Burks, Alec",SG,77.00,192.6,22.84,0.0510,82.00,103.5,9.00,8.30,29.0,36.0,10.96,NA,3.17,5,1.065,74.3,132.5,139.5
2011,"Butler, Jimmy",SF,78.00,222.2,25.67,0.0540,79.50,101.5,9.00,9.00,32.0,39.0,11.12,NA,3.15,14,1.019,81.0,133.5,140.5
2011,"Cole, Norris",PG,72.25,174.4,23.49,0.0470,74.25,95.5,8.50,9.50,29.5,38.5,10.07,NA,3.22,11,1.028,80.8,125.0,134.0
2011,"Diebler, Jon",SG,77.25,196.6,23.16,0.0850,78.00,99.0,8.25,8.30,28.0,35.0,10.94,NA,3.37,2,1.010,68.1,127.0,134.0
2011,"Dunigan, Michael",PF-C,80.50,237.6,25.78,0.0800,87.25,107.5,9.00,10.80,29.5,34.5,11.85,NA,3.27,10,1.084,96.8,137.0,142.0
2011,"Dunn, LaceDarius",SG,75.00,187.8,23.47,0.0550,78.25,101.0,9.00,10.30,26.5,31.0,11.45,NA,3.27,3,1.043,92.3,127.5,132.0
2011,"Faried, Kenneth",PF,78.00,224.6,25.95,0.0630,84.00,108.0,8.50,10.30,30.5,35.0,11.35,NA,3.26,16,1.077,87.1,138.5,143.0
2011,"Fredette, James",PG,72.75,196.0,26.03,0.0770,76.50,96.5,8.00,8.50,28.0,33.0,10.42,NA,3.21,14,1.052,68.0,124.5,129.5
2011,"Goudelock, Andrew",PG,73.25,197.6,25.89,0.0990,76.25,96.5,8.25,9.30,32.5,37.0,10.33,NA,3.10,4,1.041,76.3,129.0,133.5
2011,"Hamilton, Jordan",SF,78.75,228.4,25.89,0.0980,81.50,104.0,9.00,9.30,25.0,32.0,11.47,NA,3.30,7,1.035,83.3,129.0,136.0
2011,"Harper, Justin",PF-SF,80.00,228.0,25.04,0.0400,83.75,106.0,9.00,9.30,28.5,33.0,11.92,NA,3.30,19,1.047,83.3,134.5,139.0
2011,"Harris, Tobias",SF-PF,78.50,222.8,25.42,0.0840,83.00,103.5,8.75,9.00,31.5,37.5,10.96,NA,3.17,12,1.057,78.8,135.0,141.0
2011,"Honeycutt, Tyler",SF,78.75,186.8,21.18,0.0530,81.00,105.0,8.50,9.50,30.0,37.0,11.68,NA,3.07,NA,1.029,80.8,135.0,142.0
2011,"Hopson, Scotty",SG,77.75,204.6,23.79,0.0480,82.50,103.5,8.50,10.00,32.5,36.0,10.47,NA,3.18,10,1.061,85.0,136.0,139.5
2011,"Irving, Kyrie",PG,73.75,191.0,24.69,0.1020,76.00,99.0,8.25,9.30,NA,NA,NA,NA,NA,NA,1.031,76.3,NA,NA
2011,"Jackson, Rick",PF,80.25,241.8,26.39,0.0830,86.00,106.5,8.75,9.50,28.5,33.0,11.51,NA,3.26,9,1.072,83.1,135.0,139.5
2011,"Jenkins, Charles",PG-SG,73.50,216.4,28.16,0.0430,79.50,96.5,8.50,9.00,29.5,34.0,11.68,NA,3.18,16,1.082,76.5,126.0,130.5
2011,"Johnson, JaJuan",PF,81.00,219.8,23.55,0.0750,86.00,107.5,9.00,10.00,33.5,38.0,11.21,NA,3.14,15,1.062,90.0,141.0,145.5
2011,"Joseph, Cory",PG,74.00,186.2,23.90,0.0970,77.50,99.0,8.50,10.50,27.5,35.0,10.75,NA,3.27,5,1.047,89.3,126.5,134.0
2011,"Kanter, Enes",PF-C,81.75,259.2,27.27,0.0590,85.50,109.5,9.50,10.80,26.0,32.5,11.30,NA,3.26,14,1.046,102.1,135.5,142.0
2011,"Knight, Brandon",PG,73.50,176.8,23.01,0.0420,78.75,98.5,8.25,9.50,29.0,37.5,10.74,NA,3.07,10,1.071,78.4,127.5,136.0
2011,"Lee, Malcolm",SG,76.00,198.2,24.12,0.0590,81.75,101.5,8.50,9.50,30.0,35.5,11.20,NA,3.09,17,1.076,80.8,131.5,137.0
2011,"Leonard, Kawhi",SF,78.00,227.4,26.28,0.0540,87.00,106.0,9.75,11.30,25.5,32.0,11.45,NA,3.15,3,1.115,109.7,131.5,138.0
2011,"Leslie, Travis",SG,75.00,205.0,25.62,0.0810,82.50,103.0,8.75,9.30,33.0,40.5,11.00,NA,3.13,10,1.100,80.9,136.0,143.5
2011,"Leuer, Jon",PF,82.00,223.2,23.34,0.0540,84.00,105.5,8.75,9.80,29.5,36.5,10.82,NA,3.36,14,1.024,85.3,135.0,142.0
2011,"Liggins, DeAndre",SF-SG,77.00,202.2,23.97,0.0500,83.00,103.5,8.75,10.00,27.0,31.0,NA,NA,3.33,6,1.078,87.5,130.5,134.5
2011,"Lighty, David",SG,76.75,216.2,25.80,0.0650,80.00,101.0,9.00,10.00,28.5,33.0,10.81,NA,3.25,15,1.042,90.0,129.5,134.0
2011,"Mack, Shelvin",PG,73.00,209.0,27.57,0.0710,79.50,96.5,8.25,9.30,32.0,39.0,11.23,NA,3.18,17,1.089,76.3,128.5,135.5
2011,"McCamey, Demetri",PG,73.75,204.0,26.37,0.0610,78.25,99.5,8.50,9.00,27.0,33.0,11.55,NA,3.19,NA,1.061,76.5,126.5,132.5
2011,"Moore, E'Twaun",SG,74.50,191.4,24.24,0.0760,81.50,99.5,9.00,10.00,32.0,34.5,11.12,NA,3.31,NA,1.094,90.0,131.5,134.0
2011,"Morris, Darius",PG-SG,75.25,190.0,23.59,0.0530,79.50,102.0,8.75,10.00,24.5,32.0,11.00,NA,3.20,12,1.056,87.5,126.5,134.0
2011,"Morris, Marcus",PF-SF,79.00,229.6,25.86,0.0800,82.00,105.5,8.25,8.50,29.0,33.0,NA,NA,3.15,11,1.038,70.1,134.5,138.5
2011,"Morris, Markieff",PF,79.75,240.8,26.62,0.1020,82.75,106.5,8.50,8.30,27.0,31.5,NA,NA,3.40,11,1.038,70.1,133.5,138.0
2011,"Parsons, Chandler",SF,80.75,221.2,23.85,0.0700,81.50,104.5,8.25,10.00,25.5,31.5,11.05,NA,3.29,4,1.009,82.5,130.0,136.0
2011,"Richmond, Jereme",SF,78.00,207.2,23.94,0.0550,82.25,106.5,8.75,9.50,27.0,33.5,11.74,NA,3.02,0,1.054,83.1,133.5,140.0
2011,"Selby, Josh",SG-PG,73.75,194.6,25.15,0.0790,77.25,98.0,8.50,9.00,29.5,42.0,11.13,NA,3.20,5,1.047,76.5,127.5,140.0
2011,"Shumpert, Iman",PG-SG,76.25,221.8,26.82,0.0650,81.50,99.5,9.00,9.00,36.5,42.0,11.10,NA,3.18,18,1.069,81.0,136.0,141.5
2011,"Singler, Kyle",SF,79.50,228.0,25.36,0.1000,82.10,106.0,8.25,8.80,23.0,30.0,11.22,NA,3.21,10,1.033,72.2,129.0,136.0
2011,"Singleton, Chris",SF,79.75,230.2,25.44,0.0740,85.00,103.5,9.25,10.00,30.5,37.5,11.33,NA,3.09,15,1.066,92.5,134.0,141.0
2011,"Skeen, Jamie",PF,78.50,241.6,27.56,0.0980,85.25,106.5,8.50,8.50,26.0,30.5,12.43,NA,3.46,10,1.086,72.3,132.5,137.0
2011,"Smith, Gregory",PF-C,80.00,252.8,27.77,0.0740,86.50,106.5,9.75,12.00,29.5,36.0,12.43,NA,3.36,17,1.081,117.0,136.0,142.5
2011,"Smith, Nolan",PG,73.50,187.6,24.41,0.0560,77.50,99.0,8.50,9.30,28.5,34.0,11.05,NA,3.17,9,1.054,78.6,127.5,133.0
2011,"Thomas, Isaiah",PG,68.75,186.0,27.66,0.0670,73.75,91.5,8.25,9.00,31.5,40.0,10.49,NA,3.14,13,1.073,74.3,123.0,131.5
2011,"Thomas, Malcolm",PF,79.50,223.0,24.80,0.0590,84.50,107.5,9.50,10.50,32.0,36.5,11.31,NA,3.29,3,1.063,99.8,139.5,144.0
2011,"Thompkins, Trey",PF,80.50,239.0,25.93,0.1550,85.00,107.5,9.25,9.80,27.5,30.5,11.72,NA,3.41,15,1.056,90.2,135.0,138.0
2011,"Thompson, Klay",SG,77.75,205.6,23.91,0.0800,81.00,103.5,8.75,9.30,26.5,31.5,10.99,NA,3.24,5,1.042,80.9,130.0,135.0
2011,"Thompson, Tristan",PF,79.50,227.4,25.29,0.0620,85.25,108.5,8.75,9.30,30.0,35.0,10.92,NA,3.26,9,1.072,80.9,138.5,143.5
2011,"Tyler, Jeremy",PF-C,81.00,262.4,28.12,0.1340,89.00,110.5,9.25,9.00,28.0,33.5,11.26,NA,3.29,10,1.099,83.3,138.5,144.0
2011,"Vucevic, Nikola",PF-C,82.25,259.8,27.00,0.0610,88.50,112.5,9.25,10.30,23.5,25.0,12.02,NA,3.27,8,1.076,94.8,136.0,137.5
2011,"Walker, Kemba",PG,71.50,184.0,25.30,0.0590,75.50,91.5,8.00,9.00,32.0,39.5,10.87,NA,3.16,7,1.056,72.0,123.5,131.0
2011,"Williams, Derrick",PF-SF,79.25,248.4,27.80,0.1080,85.50,108.0,9.00,9.80,29.0,34.5,11.03,NA,3.23,19,1.079,87.8,137.0,142.5
2011,"Williams, Jordan",PF,79.75,247.2,27.32,0.1210,84.25,106.5,9.25,10.00,25.0,30.5,12.74,NA,3.45,10,1.056,92.5,131.5,137.0
2010,"Alabi, Solomon",C,83.50,237.4,23.94,0.0500,89.00,113.0,9.25,9.30,22.5,26.0,13.20,NA,3.68,10,1.066,85.6,135.5,139.0
2010,"Aldrich, Cole",C,81.00,236.0,25.29,0.0850,88.75,111.5,9.00,9.30,23.0,28.0,11.48,NA,3.35,10,1.096,83.3,134.5,139.5
2010,"Aminu, Al-Farouq",SF,79.25,216.0,24.18,0.0820,87.25,108.5,9.50,9.50,27.0,33.5,11.29,NA,3.30,13,1.101,90.3,135.5,142.0
2010,"Anderson, James",SF,76.75,207.6,24.78,0.0790,80.50,104.0,8.50,7.30,30.0,35.5,11.86,NA,3.19,14,1.049,61.6,134.0,139.5
2010,"Babbitt, Luke",SF-PF,79.50,217.8,24.23,0.0560,83.25,104.5,8.50,10.00,29.5,37.5,10.98,NA,3.40,15,1.047,85.0,134.0,142.0
2010,"Bledsoe, Eric",PG,72.25,191.6,25.80,0.0560,79.50,98.0,8.50,9.80,NA,NA,NA,NA,NA,9,1.100,82.9,NA,NA
2010,"Booker, Trevor",PF,78.25,235.8,27.07,0.0730,81.75,106.0,9.00,9.50,31.0,36.0,11.15,NA,3.10,22,1.045,85.5,137.0,142.0
2010,"Brackins, Craig",PF-SF,80.50,229.0,24.84,0.0790,84.00,109.0,9.50,11.30,26.0,35.0,11.65,NA,3.39,6,1.043,106.9,135.0,144.0
2010,"Bradley, Avery",SG-PG,74.00,180.4,23.16,0.0400,79.25,98.5,8.25,9.50,31.5,37.5,11.47,NA,3.14,2,1.071,78.4,130.0,136.0
2010,"Caracter, Derrick",PF,80.25,280.0,30.56,0.1280,84.25,107.5,9.00,10.30,25.0,30.5,12.78,NA,3.61,22,1.050,92.3,132.5,138.0
2010,"Collins, Sherron",PG,70.25,217.2,30.94,0.0920,74.50,94.0,8.50,9.50,27.5,33.0,12.31,NA,3.24,NA,1.060,80.8,121.5,127.0
2010,"Cousins, DeMarcus",C,81.50,291.8,30.88,0.1640,89.75,113.0,9.25,10.00,23.5,27.5,11.40,NA,3.55,NA,1.101,92.5,136.5,140.5
2010,"Crawford, Jordan",SG,75.00,198.4,24.80,0.0490,79.00,101.0,8.00,9.00,31.5,34.5,11.03,NA,3.37,7,1.053,72.0,132.5,135.5
2010,"Davis, Ed",PF,81.00,226.6,24.28,0.1000,84.00,108.0,9.25,10.00,31.0,36.0,11.70,NA,3.21,NA,1.037,92.5,139.0,144.0
2010,"Ebanks, Devin",SF,79.00,207.8,23.41,0.0790,84.25,107.5,8.25,9.00,23.5,32.0,11.69,NA,3.44,6,1.066,74.3,131.0,139.5
2010,"Favors, Derrick",PF,80.75,245.2,26.44,0.0650,88.00,110.0,8.75,9.30,31.5,35.5,11.74,NA,3.25,14,1.090,80.9,141.5,145.5
2010,"Gallon, Keith",PF-C,80.50,301.8,32.74,0.1510,88.50,109.5,9.25,10.50,23.5,28.5,13.44,NA,3.70,14,1.099,97.1,133.0,138.0
2010,"Garcia, Charles",SF,80.25,231.6,25.28,0.0700,85.75,107.5,8.75,9.00,24.5,30.5,11.65,NA,3.23,2,1.069,78.8,132.0,138.0
2010,"George, Paul",SF,79.75,214.4,23.70,0.0500,83.25,107.0,8.50,9.00,NA,NA,NA,NA,NA,4,1.044,76.5,NA,NA
2010,"Harangody, Luke",PF,78.00,240.2,27.75,0.1110,81.50,106.0,8.75,9.80,24.0,28.5,11.83,NA,3.41,23,1.045,85.3,130.0,134.5
2010,"Harris, Manny",SG,76.00,185.1,22.53,0.0380,79.25,102.0,8.50,9.00,NA,NA,NA,NA,NA,11,1.043,76.5,NA,NA
2010,"Hayward, Gordon",SF,78.75,211.0,23.92,0.0690,79.75,103.0,8.50,9.30,30.5,34.5,11.73,NA,3.22,10,1.013,78.6,133.5,137.5
2010,"Hayward, Lazar",SG-SF,76.50,225.8,27.12,0.0750,84.75,102.0,9.25,9.50,31.0,36.0,10.87,NA,3.31,15,1.108,87.9,133.0,138.0
2010,"Henry, Xavier",SG,77.25,210.2,24.76,0.0470,83.25,105.0,8.75,10.00,28.5,36.5,11.10,NA,3.18,8,1.078,87.5,133.5,141.5
2010,"Hobson, Darington",SG-SF,77.25,203.6,23.98,0.0620,81.25,104.5,8.25,9.00,29.0,34.0,11.68,NA,3.25,NA,1.052,74.3,133.5,138.5
2010,"James, Damion",SF,78.25,226.6,26.02,0.0960,84.75,107.0,9.25,8.50,29.0,33.0,10.89,NA,3.20,13,1.083,78.6,136.0,140.0
2010,"Johnson, Armon",PG-SG,74.00,195.2,25.06,0.0560,80.00,99.5,8.25,9.30,31.5,38.5,11.25,NA,3.19,18,1.081,76.3,131.0,138.0
2010,"Johnson, Wesley",SF,78.25,206.4,23.70,0.0460,85.00,106.0,9.00,9.50,32.0,37.0,11.43,NA,3.14,16,1.086,85.5,138.0,143.0
2010,"Jones, Dominique",SG,75.25,216.0,26.82,0.0590,81.25,101.0,9.00,10.30,26.0,32.5,10.88,NA,3.31,19,1.080,92.3,127.0,133.5
2010,"Jordan, Jerome",C,83.50,244.2,24.62,0.0690,89.25,113.0,9.00,10.30,NA,NA,NA,NA,NA,NA,1.069,92.3,NA,NA
2010,"Landesberg, Sylven",SG,76.75,210.0,25.06,0.1160,81.00,100.5,8.75,10.80,28.0,32.0,11.59,NA,3.36,8,1.055,94.1,128.5,132.5
2010,"Lawal, Gani",PF,79.50,233.4,25.96,0.0630,84.00,107.5,8.50,10.00,27.0,31.5,11.61,NA,3.24,20,1.057,85.0,134.5,139.0
2010,"Monroe, Greg",PF-C,81.75,246.6,25.94,0.1120,86.25,108.5,8.75,9.50,25.0,29.0,12.10,NA,3.35,15,1.055,83.1,133.5,137.5
2010,"Orton, Daniel",C,80.75,269.2,29.02,0.1380,88.25,110.5,8.50,9.80,24.0,30.5,12.32,NA,3.39,13,1.093,82.9,134.5,141.0
2010,"Parakhouski, Artsiom",C,82.25,268.2,27.87,0.0600,85.00,109.5,9.00,10.50,25.5,26.5,12.07,NA,3.33,16,1.033,94.5,135.0,136.0
2010,"Patterson, Patrick",PF,80.00,239.6,26.32,0.0530,85.25,107.0,9.25,10.30,28.5,33.5,11.14,NA,3.25,17,1.066,94.8,135.5,140.5
2010,"Pittman, Dexter",PF-C,81.50,302.6,32.03,0.2080,90.00,111.0,10.25,10.50,NA,NA,NA,NA,NA,NA,1.104,107.6,NA,NA
2010,"Rautins, Andy",SG,76.25,191.6,23.17,0.0620,79.00,100.0,8.00,9.80,23.5,30.5,11.27,NA,3.49,8,1.036,78.0,123.5,130.5
2010,"Richards, Ryan",PF,82.50,230.2,23.78,0.0800,85.50,110.0,9.00,9.80,25.0,28.5,11.33,NA,3.37,4,1.036,87.8,135.0,138.5
2010,"Robinson, Stanley",SF,78.50,213.2,24.32,0.0830,84.00,107.5,9.00,9.00,NA,37.5,11.65,NA,3.23,6,1.070,81.0,NA,145.0
2010,"Sanders, Larry",PF-C,81.25,222.4,23.68,0.0460,89.75,112.0,9.75,11.00,25.5,28.0,12.49,NA,3.27,7,1.105,107.3,137.5,140.0
2010,"Scheyer, Jon",PG-SG,76.75,180.0,21.48,0.0540,75.25,99.0,7.75,9.50,NA,NA,NA,NA,NA,NA,0.980,73.6,NA,NA
2010,"Stephenson, Lance",SG,76.50,227.0,27.27,0.0930,82.50,103.0,9.00,10.30,27.0,33.0,11.39,NA,3.38,10,1.078,92.3,130.0,136.0
2010,"Torrance, Mikhail",PG,76.00,208.8,25.41,0.0700,79.50,103.0,8.75,9.50,23.0,32.0,11.43,NA,3.17,8,1.046,83.1,126.0,135.0
2010,"Turner, Evan",SG,77.75,213.8,24.86,0.0860,80.00,103.5,8.75,9.50,27.5,34.5,11.06,NA,3.27,9,1.029,83.1,131.0,138.0
2010,"Udoh, Ekpe",PF,80.75,237.4,25.59,0.0800,88.50,106.5,9.50,8.80,31.0,33.5,11.15,NA,3.29,10,1.096,83.1,137.5,140.0
2010,"Varnado, Jarvis",PF-C,80.25,210.2,22.95,0.0950,87.50,109.5,9.25,9.50,29.5,32.5,11.61,NA,3.37,3,1.090,87.9,139.0,142.0
2010,"Vasquez, Greivis",PG-SG,77.00,210.8,24.99,0.0860,79.00,101.0,7.75,9.30,NA,NA,NA,NA,NA,NA,1.026,71.7,NA,NA
2010,"Wall, John",PG,74.75,195.6,24.61,0.0560,81.25,101.5,8.25,9.50,30.0,39.0,10.84,NA,3.14,NA,1.087,78.4,131.5,140.5
2010,"Warren, Willie",SG-PG,74.50,208.4,26.40,0.0760,78.00,99.5,8.50,9.50,23.0,31.5,11.21,NA,3.50,10,1.047,80.8,122.5,131.0
2010,"White, Terrico",SG-PG,75.75,202.6,24.82,0.0370,81.00,101.0,9.00,10.50,31.0,40.0,11.38,NA,3.15,10,1.069,94.5,132.0,141.0
2010,"Whiteside, Hassan",C-PF,82.50,226.6,23.40,0.0550,91.00,113.0,8.25,10.30,27.0,31.5,11.83,NA,3.54,12,1.103,84.6,140.0,144.5
2009,"Adrien, Jeff",PF,77.25,236.2,27.83,0.0790,86.00,107.5,NA,NA,27.5,31.5,11.34,NA,3.32,16,1.113,NA,135.0,139.0
2009,"Ayres, Jeff",PF,80.75,239.6,25.83,0.0550,85.00,107.0,NA,NA,31.0,35.0,11.98,NA,3.14,15,1.053,NA,138.0,142.0
2009,"Beaubois, Rodrigue",PG,73.25,182.4,23.90,0.0790,81.75,100.0,NA,NA,29.5,39.0,10.49,NA,3.15,3,1.116,NA,129.5,139.0
2009,"Blair, DeJuan",PF,77.25,276.6,32.58,0.1200,86.00,106.5,NA,NA,26.0,33.0,11.50,NA,3.45,18,1.113,NA,132.5,139.5
2009,"Brown, Derrick",SF-PF,79.50,224.6,24.98,0.0860,86.50,107.5,NA,NA,30.5,35.5,11.26,NA,3.13,20,1.088,NA,138.0,143.0
2009,"Budinger, Chase",SF-SG,78.25,206.4,23.70,0.1000,79.00,101.0,NA,NA,29.5,38.5,11.08,NA,3.24,10,1.010,NA,130.5,139.5
2009,"Carroll, DeMarre",PF-SF,78.25,207.2,23.79,0.0630,82.00,105.0,NA,NA,NA,NA,NA,NA,NA,NA,1.048,NA,NA,NA
2009,"Casspi, Omri",SF,79.75,211.2,23.34,0.0860,81.25,106.5,NA,NA,25.5,32.5,11.15,NA,3.28,2,1.019,NA,132.0,139.0
2009,"Christmas, Dionte",SG,76.25,210.8,25.49,0.0710,81.00,102.5,NA,NA,27.0,33.5,10.83,NA,3.21,3,1.062,NA,129.5,136.0
2009,"Clark, Earl",SF-PF,80.50,228.4,24.78,0.0520,86.50,109.5,NA,NA,28.5,33.0,11.17,NA,3.35,5,1.075,NA,138.0,142.5
2009,"Collison, Darren",PG,72.25,166.2,22.38,0.0570,75.00,96.5,NA,NA,30.5,33.5,10.45,NA,3.10,9,1.038,NA,127.0,130.0
2009,"Cunningham, Dante",PF,79.00,227.4,25.61,0.0480,83.00,106.5,NA,NA,28.0,35.0,11.18,NA,3.26,18,1.051,NA,134.5,141.5
2009,"Curry, Stephen",PG-SG,74.00,181.0,23.24,0.0570,75.50,97.0,NA,NA,29.5,35.5,11.07,NA,3.28,10,1.020,NA,126.5,132.5
2009,"Daye, Austin",SF-PF,81.75,191.8,20.18,0.0550,86.75,110.0,NA,NA,25.0,28.0,12.11,NA,3.55,0,1.061,NA,135.0,138.0
2009,"DeRozan, DeMar",SG-SF,77.50,211.2,24.72,0.0490,81.00,102.5,NA,NA,29.0,38.5,11.88,NA,3.31,5,1.045,NA,131.5,141.0
2009,"Douglas, Toney",PG,73.00,183.4,24.19,0.0520,78.00,97.5,NA,NA,28.0,32.5,10.63,NA,3.03,15,1.068,NA,125.5,130.0
2009,"Ellington, Wayne",SG,76.25,202.4,24.47,0.0550,78.50,100.0,NA,NA,31.5,38.0,11.14,NA,3.20,13,1.030,NA,131.5,138.0
2009,"Evans, Tyreke",PG-SG,76.00,220.6,26.85,0.0710,83.25,104.0,NA,NA,28.5,34.0,11.81,NA,3.17,7,1.095,NA,132.5,138.0
2009,"Flynn, Jonny",PG,71.25,195.6,27.09,0.0630,76.00,95.5,NA,NA,33.0,40.0,10.86,NA,3.23,10,1.067,NA,128.5,135.5
2009,"Gibson, Taj",PF,80.50,214.4,23.26,0.0660,88.00,109.0,NA,NA,25.5,30.0,11.56,NA,3.41,12,1.093,NA,134.5,139.0
2009,"Green, Danny",SG-SF,77.25,208.0,24.50,0.0560,82.00,103.0,NA,NA,29.0,33.0,11.30,NA,3.30,15,1.061,NA,132.0,136.0
2009,"Griffin, Blake",PF,80.50,248.4,26.95,0.0820,83.25,105.0,NA,NA,32.0,35.5,10.95,NA,3.28,22,1.034,NA,137.0,140.5
2009,"Hansbrough, Tyler",PF,80.25,234.2,25.57,0.0850,83.50,106.0,NA,NA,27.5,34.0,11.12,NA,3.27,18,1.040,NA,133.5,140.0
2009,"Harden, James",SG,76.00,222.0,27.02,0.1010,82.75,103.5,NA,NA,31.5,37.0,11.10,NA,3.13,17,1.089,NA,135.0,140.5
2009,"Henderson, Gerald",SG-SF,76.00,214.6,26.12,0.0440,82.25,102.5,NA,NA,31.5,35.0,11.17,NA,3.14,8,1.082,NA,134.0,137.5
2009,"Heytvelt, Josh",PF-C,82.00,246.2,25.74,0.1080,85.25,108.0,NA,NA,28.5,34.0,11.67,NA,3.38,15,1.040,NA,136.5,142.0
2009,"Hill, Jordan",PF-C,81.25,232.4,24.75,0.0600,85.50,108.0,NA,NA,31.0,35.0,12.23,NA,3.30,11,1.052,NA,139.0,143.0
2009,"Holiday, Jrue",PG-SG,75.25,199.0,24.71,0.0630,79.00,100.5,NA,NA,28.5,34.0,10.64,NA,3.21,6,1.050,NA,129.0,134.5
2009,"Ingles, Joe",SF,79.75,209.2,23.12,0.1010,82.25,105.0,NA,NA,26.0,31.0,10.66,NA,3.30,3,1.031,NA,131.0,136.0
2009,"Johnson, James",SF-PF,79.00,257.2,28.97,0.1200,84.75,105.5,NA,NA,30.5,35.0,11.21,NA,3.23,18,1.073,NA,136.0,140.5
2009,"Lawson, Ty",PG,71.25,196.6,27.23,0.0660,72.75,94.5,NA,NA,29.0,36.5,10.98,NA,3.12,14,1.021,NA,123.5,131.0
2009,"Maynor, Eric",PG,74.25,163.6,20.86,0.0540,74.50,97.0,NA,NA,28.5,31.5,10.78,NA,3.19,8,1.003,NA,125.5,128.5
2009,"McClinton, Jack",SG-PG,71.75,185.2,25.29,0.0620,74.50,96.0,NA,NA,30.0,36.5,10.44,NA,3.21,13,1.038,NA,126.0,132.5
2009,"McNeal, Jerel",SG,73.50,190.4,24.78,0.0540,79.25,99.5,NA,NA,31.5,36.5,10.61,NA,3.25,10,1.078,NA,131.0,136.0
2009,"Meeks, Jodie",SG,75.00,211.4,26.42,0.0800,76.50,98.0,NA,NA,28.5,37.0,10.96,NA,3.10,14,1.020,NA,126.5,135.0
2009,"Mills, Patty",PG,71.25,175.4,24.29,0.0690,74.00,95.0,NA,NA,27.5,33.0,10.87,NA,3.10,8,1.039,NA,122.5,128.0
2009,"Mullens, Byron",C,83.75,258.2,25.88,0.0850,85.50,111.0,NA,NA,28.5,32.5,11.10,NA,3.45,10,1.021,NA,139.5,143.5
2009,"Price, A.J.",PG,72.50,192.8,25.79,0.1240,75.75,97.0,NA,NA,26.0,31.0,10.99,NA,3.22,11,1.045,NA,123.0,128.0
2009,"Summers, DaJuan",SF,79.25,243.0,27.20,0.0660,84.75,106.5,NA,NA,29.5,34.5,10.94,NA,3.17,15,1.069,NA,136.0,141.0
2009,"Taylor, Jermaine",SG,75.50,207.4,25.58,0.0580,80.75,101.0,NA,NA,34.0,37.5,11.54,NA,3.32,16,1.070,NA,135.0,138.5
2009,"Teague, Jeff",PG,72.25,175.2,23.59,0.0450,79.50,98.5,NA,NA,30.5,36.5,11.05,NA,3.18,13,1.100,NA,129.0,135.0
2009,"Thabeet, Hasheem",C,85.25,267.2,25.85,0.0670,90.25,113.0,NA,NA,NA,NA,NA,NA,NA,NA,1.059,NA,NA,NA
2009,"Williams, Terrence",SG-SF,77.00,213.2,25.28,0.0510,81.00,103.5,NA,NA,30.5,37.0,11.15,NA,3.18,9,1.052,NA,134.0,140.5
2009,"Young, Sam",SF-SG,77.25,222.8,26.25,0.0490,82.75,105.5,NA,NA,27.5,33.0,11.47,NA,3.45,NA,1.071,NA,133.0,138.5
2008,"Alexander, Joe",SF-PF,79.25,220.0,24.63,0.0580,83.50,106.0,NA,NA,32.5,38.5,11.33,NA,2.99,24,1.054,NA,138.5,144.5
2008,"Arthur, Darrell",PF,79.50,216.0,24.03,0.0730,82.75,107.0,NA,NA,28.5,30.0,12.18,NA,3.14,12,1.041,NA,135.5,137.0
2008,"Augustin, D.J.",PG,70.00,171.5,24.61,0.0810,75.50,94.5,NA,NA,28.5,35.0,11.27,NA,3.07,2,1.079,NA,123.0,129.5
2008,"Bayless, Jerryd",PG-SG,73.75,204.0,26.37,0.0470,75.50,97.0,NA,NA,31.0,38.0,11.26,NA,3.07,10,1.024,NA,128.0,135.0
2008,"Beasley, Michael",PF-SF,79.00,239.0,26.92,0.0770,84.25,107.0,NA,NA,30.0,35.0,11.06,NA,3.24,19,1.066,NA,137.0,142.0
2008,"Bradley, Ramel",PG-SG,73.25,184.0,24.11,0.0570,77.00,98.0,NA,NA,24.5,29.5,10.68,NA,3.24,9,1.051,NA,122.5,127.5
2008,"Brazelton, Tyrone",PG,70.00,166.0,23.82,0.0810,73.75,94.0,NA,NA,30.0,34.0,11.59,NA,3.25,8,1.054,NA,124.0,128.0
2008,"Brown, Takais",PF,79.25,252.0,28.21,0.0920,82.00,106.0,NA,NA,29.0,31.0,12.47,NA,3.25,22,1.035,NA,135.0,137.0
2008,"Brumbaugh, Keith",SF-PF,79.50,190.0,21.13,0.0400,79.25,104.5,NA,NA,26.0,27.0,11.65,NA,3.28,2,0.997,NA,130.5,131.5
2008,"Burrell, Stanley",PG,73.50,201.0,26.16,0.0560,78.25,97.5,NA,NA,29.5,34.5,11.19,NA,3.19,21,1.065,NA,127.0,132.0
2008,"Butch, Brian",C-PF,81.50,229.6,24.30,0.1080,83.25,108.0,NA,NA,24.0,26.5,11.87,NA,3.52,9,1.021,NA,132.0,134.5
